0,6,7,0,0,4,4,4
0,0,0,0,0,0,0,0
0,0,90,0,500,2500,2500,2500
0,0,0.1,0,0,0,0,0
0,1,0,0,0,1,1,1
0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0
