0,6,1,1,0,4,4,4
0,0,0,0,0,0,0,0
0,0,20,-2,500,1250,4500,2500
0,0,0.5,-0.25,0,0,0,0
0,1,0,0,0,1,1,1
0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0
