0,6,7,0,10,9,0,4
0,0,0,0,0,0,0,0
0,0,72,100,750,0,4500,2500
0,0,0.1,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0
